model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
SVC,0,0,0,0,0,0,0,0,0,0,0.1,0,rbf,0.787,0.787,0.759,0.759,0.01892,43,3,1059,8,26586,38.24378,2.3166
Decision Tree,gini,3,16,log2,0,0,0,0,0,0,0,0,0,0.731,0.746,0.755,0.763,0.001,43,3,1059,8,26586,38.24378,2.3166
SVC,0,0,0,0,0,0,0,0,0,0,0.21,0,linear,0.745,0.745,0.755,0.756,0.01097,43,3,1059,8,26586,38.24378,2.3166
Random Forest,gini,1,15,sqrt,0,70,0,0,0,0,0,0,0,0.712,0.611,0.755,0.661,0.09674,43,3,1059,8,26586,38.24378,2.3166
Logistic Regression,0,0,0,0,0,0,0,0,lbfgs,l2,0.2,1900,0,0.757,0.751,0.755,0.753,0.03124,43,3,1059,8,26586,38.24378,2.3166
Random Forest,gini,1,11,log2,0,70,0,0,0,0,0,0,0,0.713,0.611,0.75,0.661,0.09973,43,3,1059,8,26586,38.24378,2.3166
Logistic Regression,0,0,0,0,0,0,0,0,lbfgs,l2,0.1,300,0,0.692,0.681,0.75,0.742,0.01564,43,3,1059,8,26586,38.24378,2.3166
SVC,0,0,0,0,0,0,0,0,0,0,0.11,0,rbf,0.79,0.79,0.75,0.747,0.01803,43,3,1059,8,26586,38.24378,2.3166
Decision Tree,gini,2,12,,0,0,0,0,0,0,0,0,0,0.701,0.621,0.75,0.67,0.00199,43,3,1059,8,26586,38.24378,2.3166
Decision Tree,entropy,2,17,sqrt,0,0,0,0,0,0,0,0,0,0.634,0.646,0.745,0.745,0.001,43,3,1059,8,26586,38.24378,2.3166
Logistic Regression,0,0,0,0,0,0,0,0,lbfgs,l2,0.1,1900,0,0.694,0.689,0.745,0.741,0.01562,43,3,1059,8,26586,38.24378,2.3166
SVC,0,0,0,0,0,0,0,0,0,0,0.2,0,linear,0.746,0.746,0.745,0.746,0.01097,43,3,1059,8,26586,38.24378,2.3166
Decision Tree,gini,2,14,log2,0,0,0,0,0,0,0,0,0,0.704,0.623,0.741,0.662,0.001,43,3,1059,8,26586,38.24378,2.3166
Random Forest,gini,1,11,sqrt,0,50,0,0,0,0,0,0,0,0.715,0.614,0.741,0.648,0.06981,43,3,1059,8,26586,38.24378,2.3166
SVC,0,0,0,0,0,0,0,0,0,0,0.23,0,linear,0.736,0.729,0.741,0.727,0.01097,43,3,1059,8,26586,38.24378,2.3166
Logistic Regression,0,0,0,0,0,0,0,0,lbfgs,l2,0.3,400,0,0.736,0.735,0.741,0.735,0.01562,43,3,1059,8,26586,38.24378,2.3166
SVC,0,0,0,0,0,0,0,0,0,0,0.96,0,linear,0.783,0.784,0.736,0.738,0.01197,43,3,1059,8,26586,38.24378,2.3166
Logistic Regression,0,0,0,0,0,0,0,0,lbfgs,l2,0.1,150,0,0.7,0.689,0.736,0.727,0,43,3,1059,8,26586,38.24378,2.3166
Decision Tree,gini,2,5,log2,0,0,0,0,0,0,0,0,0,0.705,0.626,0.736,0.652,0.001,43,3,1059,8,26586,38.24378,2.3166
Random Forest,gini,1,15,log2,0,50,0,0,0,0,0,0,0,0.718,0.616,0.731,0.641,0.06981,43,3,1059,8,26586,38.24378,2.3166
Logistic Regression,0,0,0,0,0,0,0,0,lbfgs,l2,0.1,700,0,0.702,0.693,0.731,0.717,0.01559,43,3,1059,8,26586,38.24378,2.3166
Decision Tree,entropy,2,6,,0,0,0,0,0,0,0,0,0,0.706,0.628,0.731,0.641,0.002,43,3,1059,8,26586,38.24378,2.3166
SVC,0,0,0,0,0,0,0,0,0,0,0.01,0,poly,0.749,0.744,0.731,0.732,0.01197,43,3,1059,8,26586,38.24378,2.3166
SVC,0,0,0,0,0,0,0,0,0,0,0.33,0,linear,0.762,0.763,0.726,0.725,0.01097,43,3,1059,8,26586,38.24378,2.3166
Random Forest,gini,1,3,log2,0,50,0,0,0,0,0,0,0,0.719,0.621,0.726,0.623,0.06782,43,3,1059,8,26586,38.24378,2.3166
SVC,0,0,0,0,0,0,0,0,0,0,0.15,0,linear,0.747,0.734,0.722,0.696,0.01296,43,3,1059,8,26586,38.24378,2.3166
Random Forest,gini,1,1,sqrt,0,50,0,0,0,0,0,0,0,0.72,0.621,0.722,0.623,0.08178,43,3,1059,8,26586,38.24378,2.3166
Decision Tree,entropy,2,1,,0,0,0,0,0,0,0,0,0,0.708,0.63,0.722,0.635,0.00199,43,3,1059,8,26586,38.24378,2.3166
Logistic Regression,0,0,0,0,0,0,0,0,lbfgs,l2,0.1,400,0,0.68,0.668,0.717,0.713,0.01562,43,3,1059,8,26586,38.24378,2.3166
Decision Tree,gini,2,17,,0,0,0,0,0,0,0,0,0,0.71,0.629,0.717,0.64,0.001,43,3,1059,8,26586,38.24378,2.3166
Random Forest,gini,1,13,sqrt,0,90,0,0,0,0,0,0,0,0.721,0.621,0.717,0.623,0.12367,43,3,1059,8,26586,38.24378,2.3166
SVC,0,0,0,0,0,0,0,0,0,0,1.32,0,linear,0.777,0.778,0.717,0.718,0.00997,43,3,1059,8,26586,38.24378,2.3166
Decision Tree,gini,2,2,,0,0,0,0,0,0,0,0,0,0.711,0.63,0.712,0.632,0.001,43,3,1059,8,26586,38.24378,2.3166
SVC,0,0,0,0,0,0,0,0,0,0,0.14,0,linear,0.726,0.719,0.712,0.707,0.01197,43,3,1059,8,26586,38.24378,2.3166
Random Forest,gini,1,3,sqrt,0,50,0,0,0,0,0,0,0,0.723,0.623,0.712,0.614,0.06682,43,3,1059,8,26586,38.24378,2.3166
Logistic Regression,0,0,0,0,0,0,0,0,lbfgs,l2,0.2,1000,0,0.731,0.727,0.708,0.703,0.01562,43,3,1059,8,26586,38.24378,2.3166
Random Forest,gini,1,5,sqrt,0,50,0,0,0,0,0,0,0,0.725,0.627,0.708,0.604,0.06782,43,3,1059,8,26586,38.24378,2.3166
SVC,0,0,0,0,0,0,0,0,0,0,0.08,0,rbf,0.737,0.728,0.708,0.695,0.01925,43,3,1059,8,26586,38.24378,2.3166
Decision Tree,gini,2,3,auto,0,0,0,0,0,0,0,0,0,0.712,0.631,0.708,0.63,0.001,43,3,1059,8,26586,38.24378,2.3166
Logistic Regression,0,0,0,0,0,0,0,0,lbfgs,l2,0.1,650,0,0.678,0.667,0.703,0.697,0,43,3,1059,8,26586,38.24378,2.3166
Decision Tree,gini,2,18,,0,0,0,0,0,0,0,0,0,0.713,0.631,0.703,0.631,0.001,43,3,1059,8,26586,38.24378,2.3166
